Tokenized Statement,Label
"['In', 'Virginia', 'we', 'actually', 'do', 'protect', 'samesex', 'marriage', '.']",barelytrue
"['Putin', 'humiliatingly', 'blows', 'up', 'all', 'weapons', 'and', 'facilities', 'on', 'Snake', 'Island', 'by', 'retreating', 'Russian', 'troops', '.']",barelytrue
"['Abortion', 'is', 'available', 'at', 'any', 'point', 'of', 'pregnancy', 'and', 'for', 'any', 'reason', 'in', 'Alaska', 'Colorado', 'New', 'Jersey', 'New', 'Mexico', 'Oregon', 'and', 'Vermont', '.']",barelytrue
"['Milwaukees', 'hotels', 'and', 'restaurants', 'are', 'already', 'filled', 'during', 'the', 'summer', '.', 'The', 'RNC', 'convention', 'will', 'simply', 'replace', 'those', 'who', 'normally', 'visit', 'our', 'city', '.']",barelytrue
"['Charlie', 'Crist', 'is', 'prolife', '.']",barelytrue
"['Planned', 'Parenthood', 'clinics', 'are', 'closing', 'down', 'all', 'over', 'the', 'country', 'because', 'Roe', 'v.', 'Wade', 'was', 'overturned', '.']",barelytrue
"['Since', 'I', 'took', 'office', 'Michigan', 'has', 'added', 'more', 'than', '25000', 'auto', 'jobs', '.']",barelytrue
"['The', 'Supreme', 'Court', 'ruled', 'that', 'border', 'agents', 'can', 'enter', 'anyones', 'home', 'within', 'a', '100mile', 'radius', 'of', 'the', 'border', 'without', 'a', 'warrant', 'for', 'any', 'reason', 'and', 'federal', 'courts', 'can', 'not', 'do', 'anything', 'about', 'it', '.']",barelytrue
"['Recent', 'research', 'suggests', 'that', '15', 'of', 'abortions', 'are', 'the', 'result', 'of', 'coercion', '.']",barelytrue
"['When', 'you', 'have', 'unemployment', 'below', '4', 'and', 'inflation', 'above', '4', 'recession', 'always', 'follows', 'within', 'two', 'years', '.']",barelytrue
"['Zach', 'Nunn', 'took', 'money', 'from', 'Adventurelands', 'CEO', 'then', 'sponsored', 'legislation', 'to', 'loosen', 'amusement', 'park', 'safety', 'rules', '.', 'A', 'child', 'died', '.', 'Zach', 'Nunn', 'put', 'his', 'big', 'donor', 'first', 'ahead', 'of', 'the', 'safety', 'of', 'Iowa', 'families', '.']",barelytrue
"['Republican', 'politicians', 'are', 'pushing', 'a', 'plan', 'that', 'could', 'raise', 'taxes', 'on', 'almost', 'one', 'in', 'three', 'Wisconsinites', 'and', 'sunset', 'Social', 'Security', 'and', 'Medicare', 'in', 'five', 'years', '.']",barelytrue
"['Americans', 'are', 'nt', 'required', 'to', 'show', 'IDs', 'to', 'vote', '.']",barelytrue
"['Baby', 'boomers', 'did', 'nt', 'have', 'autism', 'seizures', 'allergies', 'and', 'other', 'ailments', 'when', 'they', 'were', 'kids', '.']",barelytrue
"['Cheri', 'Beasley', 'tossed', 'the', 'conviction', 'of', 'a', 'man', 'seeking', 'sex', 'with', 'a', 'boy', 'online', 'and', 'set', 'free', 'a', 'child', 'porn', 'offender', '.']",barelytrue
"['We', 'need', 'to', 'realize', 'that', 'people', 'who', 'think', 'that', 'well', 'maybe', 'if', 'we', 'could', 'just', 'implement', 'tougher', 'gun', 'laws', 'its', 'going', 'to', 'solve', 'it', 'Chicago', 'and', 'LA', 'and', 'New', 'York', 'disprove', 'that', 'thesis', '.']",barelytrue
"['Increased', 'encounters', 'at', 'the', 'southwest', 'border', 'in', 'April', '2022', 'compared', 'to', 'April', '2020', 'are', 'attributable', 'to', 'changes', 'in', 'border', 'policy', '.']",barelytrue
"['In', 'the', 'immediate', 'wake', 'of', 'a', 'fire', 'and', 'vandalism', 'at', 'the', 'Madison', 'headquarters', 'of', 'an', 'antiabortion', 'group', 'Democrats', 'had', 'not', 'condemned', 'activists', 'who', 'are', 'engaging', 'in', 'this', 'repugnant', 'illegal', 'activity', '.']",barelytrue
"['On', 'Gov.', 'Tony', 'Evers', 'watchthe', 'efficiency', 'of', 'the', 'state', 'crime', 'lab', 'has', 'plummeted', '.']",barelytrue
"['The', 'United', 'States', 'ca', 'nt', 'import', 'baby', 'formula', 'because', 'of', 'the', 'U.S.MexicoCanada', 'Agreement', '.']",barelytrue
"['David', 'Perdue', 'voted', 'with', 'liberals', 'for', '$', '10', 'trillion', 'in', 'new', 'debt', 'his', 'outofcontrol', 'federal', 'spending', 'is', 'driving', 'inflation', 'through', 'the', 'roof', '.']",barelytrue
"['79', 'of', 'Planned', 'Parenthood', 'clinics', 'are', 'in', 'minority', 'neighborhoods', '.', 'This', 'is', 'not', 'by', 'accident', '.', 'That', 'is', 'by', 'its', 'founder', 'Margaret', 'Sangers', 'eugenicist', 'design', '.']",barelytrue
"['Amazon', 'will', 'ship', 'baby', 'formula', 'to', 'U.S.', 'addresses', 'if', 'you', 'change', 'your', 'preferred', 'country', 'on', 'its', 'website', 'from', 'the', 'U.S.', 'to', 'Canada', '.']",barelytrue
"['When', 'unemployment', 'goes', 'down', 'inflation', 'goes', 'up', '.']",barelytrue
"['We', 'have', '76', 'of', 'Americans', 'living', 'paycheck', 'to', 'paycheck', 'meaning', 'they', 'are', 'one', 'paycheck', 'away', 'from', 'poverty', '.']",barelytrue
"['Finland', 'joins', 'NATO', '.']",barelytrue
"['Says', 'the', 'Biden', 'administration', 'is', 'choosing', 'to', 'send', 'baby', 'formula', 'to', 'the', 'border', 'as', 'one', 'of', 'its', 'outoftouch', 'priorities', '.']",barelytrue
"['The', 'Biden', 'administration', 'has', 'been', 'recklessly', 'releasing', 'potentially', 'dangerous', 'Afghans', 'into', 'our', 'communities', '.']",barelytrue
"['Kari', 'Lake', 'has', 'been', 'appearing', 'at', 'rallies', 'with', 'neoNazis', 'while', 'two', 'federal', 'juries', 'have', 'found', 'Katie', 'Hobbs', 'guilty', 'of', 'racial', 'discrimination', '.']",barelytrue
"['Mehmet', 'Oz', 'is', 'proabortion', '.']",barelytrue
"['If', 'you', 'earn', '$', '100', 'and', 'pay', '$', '33', 'income', 'tax', 'you', 're', 'left', 'with', '$', '67', '.', 'You', 'then', 'buy', '$', '67', 'worth', 'of', 'fuel', 'and', 'in', 'doing', 'so', 'pay', 'a', '48', 'fuel', 'tax', 'fuel', 'tax', ' ', '$', '32.16', ' ', '$', '6.70', 'GST', '.', 'This', 'means', 'that', 'the', 'government', 'just', 'got', '$', '71.86', 'tax', 'from', 'your', 'hard', 'earned', '$', '100', '.']",barelytrue
"['Pfizer', 'tries', 'to', 'hide', '2.4', 'K', 'fulltime', 'hires', 'handling', 'vax', 'injuries', '.']",barelytrue
"['The', 'student', 'debt', 'that', 'is', 'out', 'there', 'almost', '60', 'of', 'it', 'is', 'graduate', 'school', 'debt', '.']",barelytrue
"['Former', 'Gov.', 'Pat', 'McCrory', 'appointed', 'liberals', 'to', 'the', 'North', 'Carolina', 'Textbook', 'Commission', 'which', 'mandated', 'textbooks', 'pushing', 'critical', 'race', 'theory', '.']",barelytrue
"['As', 'Ohio', 'treasurer', 'Josh', 'Mandel', 'loaned', 'your', 'money', 'to', 'Chinese', 'business', 'interests', 'and', 'Mandel', 'opposed', 'a', 'bill', 'holding', 'Communist', 'China', 'accountable', 'when', 'they', 'cheated', 'and', 'stole', 'American', 'jobs', '.']",barelytrue
"['Fuel', 'containing', '15', 'ethanol', 'will', 'ruin', 'a', 'car', 'engine', '.']",barelytrue
"['Its', 'been', 'proven', 'that', 'sugar', 'triggers', 'and', 'causes', 'cancer', '.', ' ', 'So', 'the', 'best', 'thing', 'to', 'do', 'to', 'prevent', 'cancer', 'is', 'to', 'avoid', 'sugar', '.']",barelytrue
"['Ron', 'Johnson', 'is', 'trying', 'to', 'let', 'insurance', 'companies', 'deny', 'coverage', 'to', 'people', 'with', 'preexisting', 'conditions', 'like', 'cancer', 'depression', 'pregnancy', 'diabetesor', 'even', 'COVID', '.']",barelytrue
"['As', 'your', 'Lieutenant', 'GovernorI', 'cut', 'your', 'taxes', '.']",barelytrue
"['As', 'with', 'people', 'vaccinated', 'against', 'COVID19', 'many', 'people', 'who', 'were', 'NOT', 'vaccinated', 'also', 'experienced', 'zero', 'or', 'mild', 'symptoms', '.']",barelytrue
"['A', 'secret', 'backroom', 'deal', 'gave', 'away', 'hundreds', 'of', 'millions', 'of', 'tax', 'dollars', 'to', 'a', 'Sorosowned', 'company', '.']",barelytrue
"['Senate', 'Republicans', 'plan', 'would', 'end', 'Social', 'Security', 'and', 'end', 'Medicare', '.']",barelytrue
"['The', 'economy', 'was', 'dead', 'in', 'the', 'water', 'when', 'we', 'got', 'here', '.', 'Virtually', 'no', 'jobs', 'created', '.']",barelytrue
"['Democrats', 'New', 'Plan', 'Tax', 'billionaires', 'to', 'lower', 'the', 'deficit', 'by', '$', '1', 'TRILLION', 'and', 'fund', 'clean', 'energy', 'independence', '.', 'Republicans', 'New', 'Plan', 'Raise', 'taxes', 'on', 'households', 'earning', 'less', 'than', '$', '50000', 'by', 'an', 'ADDITIONAL', '$', '4500', 'after', 'CUTTING', 'taxes', 'for', 'the', 'rich', '.']",barelytrue
"['An', 'extra', '2', 'whole', 'months', 'and', '15', 'days', '.', 'That', 's', 'how', 'long', 'it', 'takes', 'for', 'white', 'women', 'to', 'make', 'the', 'same', 'amount', 'men', 'made', 'in', 'the', 'same', 'job', 'last', 'year', '.', 'And', 'its', 'even', 'worse', 'for', 'women', 'of', 'color', '.']",barelytrue
"['Germany', 'imposes', 'a', '19', 'tax', 'on', 'feminine', 'hygiene', 'products', 'but', 'a', '7', 'tax', 'on', 'books', 'so', 'one', 'company', 'is', 'packaging', 'tampons', 'as', 'books', '.']",barelytrue
"['Alopecia', 'is', 'nt', 'a', 'medical', 'disease', 'its', 'an', 'aesthetic', 'one', '.']",barelytrue
"['The', 'Space', 'Foundation', 'has', 'erased', 'the', 'honors', 'previously', 'bestowed', 'on', 'Yuri', 'Gagarin', 'the', 'first', 'man', 'to', 'ever', 'be', 'in', 'space', '.', 'His', 'name', 'was', 'stripped', 'in', 'light', 'of', 'current', 'events', '.']",barelytrue
"['Pat', 'McCrory', 'appointed', 'the', 'Republican', 'judge', 'who', 'sided', 'with', 'Democrats', 'in', 'the', 'partisan', 'Democrat', 'lawsuitpowergrab', 'over', 'redistricting', '.']",barelytrue
"['New', 'York', 'state', 'has', 'already', 'lost', '99', 'of', 'its', 'historic', 'freshwater', 'wetlands', '.']",barelytrue
"['In', '1975', 'thenU.S.', 'Sen.', 'Joe', 'Biden', 'opposed', 'efforts', 'by', 'President', 'Gerald', 'Ford', 'to', 'aid', 'South', 'Vietnam', 'and', 'evacuate', 'refugees', '.']",barelytrue
"['David', 'McCormick', 'fired', 'Pennsylvanians', 'and', 'bragged', 'about', 'shipping', 'their', 'jobs', 'to', 'Asia', '.']",barelytrue
"['Gas', 'prices', 'are', 'high', 'due', 'to', 'the', 'Democrats', 'war', 'on', 'fossil', 'fuels', '.']",barelytrue
"['Judge', 'Jackson', 'does', 'nt', 'think', 'perverts', 'should', 'have', 'to', 'register', 'as', 'sex', 'offenders', '.', 'She', 'says', 'it', 'stigmatizes', 'THEM', '.']",barelytrue
"['Says', 'Gov.', 'Tony', 'Evers', 'gave', '$', '2.4', 'million', 'in', 'COVID', 'relief', 'money', 'to', 'Planned', 'Parenthood', 'affiliates', 'throughout', 'Wisconsin', 'to', 'bail', 'them', 'out', 'and', 'fund', 'abortions', '.']",barelytrue
"['Judge', 'Ketanji', 'Brown', 'Jackson', 'gave', 'child', 'porn', 'offenders', 'sentences', 'below', 'the', 'guidelines', 'and', 'below', 'what', 'the', 'prosecutors', 'were', 'requesting', 'showing', 'she', 'is', 'soft', 'on', 'child', 'pornography', 'offenders', '.']",barelytrue
"['Mo', 'Brooks', 'voted', 'to', 'cut', 'off', 'funding', 'to', 'destroy', 'ISIS', 'terrorists', 'in', 'the', 'middle', 'of', 'the', 'fight', '.']",barelytrue
"['At', 'the', 'start', 'of', 'the', 'COVID19', 'pandemic', 'Judge', 'Ketanji', 'Brown', 'Jackson', 'advocated', 'that', 'each', 'and', 'every', 'criminal', 'defendant', 'in', 'D.C.', 'Corrections', 'custody', 'should', 'be', 'released', '.']",barelytrue
"['Says', 'Ron', 'Johnson', 'is', 'supporting', 'the', 'Republican', 'plan', 'that', 'phases', 'out', 'Social', 'Security', 'and', 'Medicare', '.']",barelytrue
"['As', 'soon', 'as', 'Biden', 'took', 'office', 'he', 'eliminated', 'all', 'subsidies', 'for', 'fossil', 'fuels', '.']",barelytrue
"['Joe', 'Biden', 'has', 'been', 'secretly', 'flying', 'illegal', 'immigrants', 'into', 'communities', 'across', 'the', 'country', 'in', 'the', 'middle', 'of', 'the', 'night', '.']",barelytrue
"['While', 'Ukrainians', 'bled', 'and', 'died', 'Congressman', 'Budd', 'excused', 'their', 'killer', '.']",barelytrue
"['Donald', 'Trumps', 'appeasement', 'of', 'Putin', 'was', 'nt', 'just', 'a', 'personal', 'act', 'of', 'treason', 'its', 'the', 'Republican', 'Partys', 'official', 'position', '.']",barelytrue
"['There', 'is', 'no', 'evidence', 'Bidens', 'spending', 'produced', 'one', 'job', '.', 'Nonpartisan', 'projections', 'for', 'job', 'growth', 'in', '2021', 'not', 'including', 'that', 'American', 'Rescue', 'Plan', 'showed', 'higher', 'job', 'growth', 'than', 'Biden', 'produced', '.']",barelytrue
"['As', 'the', 'world', 'rallies', 'around', 'Ukraine', 'Mike', 'Lee', 'was', 'one', 'of', 'only', 'two', 'senators', 'to', 'oppose', 'sanctions', 'on', 'Putin', '.', 'Then', 'he', 'flew', 'to', 'the', 'Kremlin', 'and', 'discussed', 'dropping', 'sanctions', '.', 'Lee', 'even', 'opposed', 'arming', 'Ukrainians', 'fighting', 'for', 'their', 'lives', '.']",barelytrue
"['In', 'my', 'first', 'year', 'in', 'office', 'Aurora', 'homicides', 'went', 'down', 'by', '40', '.']",barelytrue
"['Federal', 'border', 'officials', 'are', 'allowing', 'undocumented', 'immigrants', 'who', 'are', 'known', 'criminals', 'who', 'possess', 'an', 'arrest', 'warrant', 'to', 'fly', 'on', 'U.S.', 'aircraft', 'which', 'threatens', 'our', 'homeland', 'security', '.']",barelytrue
"['The', 'IRS', 'is', 'taking', 'money', 'away', 'from', 'people', 'who', 'received', 'unemployment', 'benefits', '.']",barelytrue
"['NEW', 'Biden', 'Admin', '.', 'instructs', 'Americans', 'to', 'social', 'distance', 'and', 'wear', 'masks', 'in', 'the', 'event', 'of', 'a', 'Nuclear', 'Fallout', '.']",barelytrue
"['We', 'have', 'doubled', 'our', 'oil', 'imports', 'from', 'Russia', 'in', 'the', 'last', 'year', '.']",barelytrue
"['The', 'United', 'States', 'buys', '206000', 'barrels', 'of', 'oil', 'a', 'day', 'from', 'Russia', 'but', 'shut', 'down', 'domestic', 'oil', 'production', 'a', 'year', 'ago', '.']",barelytrue
"['NATO', 'under', 'direction', 'from', 'the', 'United', 'States', 'is', 'violating', 'previous', 'agreements', 'and', 'expanding', 'eastward', '.']",barelytrue
"['January', '2022', 'fentanyl', 'seizures', 'show', 'illicit', 'drugs', 'are', 'flowing', 'into', 'the', 'country', 'at', 'an', 'alarming', 'rate', 'because', 'of', 'Bidens', 'open', 'border', '.']",barelytrue
"['Under', 'Greg', 'Abbotts', 'leadership', 'Texas', 'is', 'putting', 'taxpayer', 'dollars', 'into', 'Chinese', 'companies', '.']",barelytrue
"['Only', '16', 'Of', 'Canadians', 'Would', 'SUPPORT', 'Trudeau', 'After', 'Trucker', 'Protest']",barelytrue
"['There', 'is', 'absolutely', 'no', 'observed', 'or', 'clinical', 'data', 'that', 'indicates', 'any', 'benefit', 'whatsoever', 'to', 'masking', 'K12', 'students', 'in', 'schools', '.']",barelytrue
"['Says', 'the', 'Biden', 'administrations', 'Unaccompanied', 'Alien', 'Children', 'process', 'has', 'no', 'vetting', 'no', 'transparency', '.']",barelytrue
"['The', 'CEO', 'of', 'Moderna', 'deleted', 'his', 'Twitter', 'and', 'dumped', '$', '400', 'million', 'of', 'Moderna', 'stock', '.', 'Big', 'Pharma', 'seems', 'to', 'know', 'some', 'bad', 'news', 'is', 'coming', '.']",barelytrue
"['Map', 'shows', 'states', 'where', 'all', 'of', 'the', 'children', 'are', 'back', 'to', 'living', 'maskfree', 'normal', 'lives', '.']",barelytrue
"['Nevada', 'ranks', '50th', 'in', 'election', 'integrity', 'ratings', '.']",barelytrue
"['New', 'Jersey', 'and', 'Maryland', 'produce', 'more', 'solar', 'power', 'than', 'Florida', 'the', 'Sunshine', 'State']",barelytrue
"['The', 'use', 'of', 'ballot', 'drop', 'boxes', 'and', 'ballot', 'harvesting', 'is', 'illegal', '.']",barelytrue
"['Requesting', 'a', 'chargeback', 'is', 'a', 'better', 'way', 'to', 'get', 'back', 'at', 'GoFundMe', '.']",barelytrue
"['The', 'Biden', 'administration', 'is', 'spending', '$', '30', 'million', 'on', 'crack', 'pipes', '.']",barelytrue
"['Biden', 'and', 'most', 'Democrats', 'want', 'to', 'cap', 'insulin', 'prices', 'at', '$', '35', 'per', 'month', '.', 'All', '50', 'Republicans', 'in', 'the', 'Senate', 'are', 'opposed', 'to', 'it', '.']",barelytrue
"['President', 'Trump', 'sanctioned', 'Russia', '.', 'President', 'Biden', 'gave', 'them', 'a', 'pipeline', '.']",barelytrue
"['Embalmers', 'finding', 'strange', 'clots', 'in', 'jabbed', 'people']",barelytrue
"['Clips', 'of', 'Dr.', 'Anthony', 'Fauci', 'show', 'he', 'flipflopped', 'on', 'guidance', 'for', 'wearing', 'masks', 'whether', 'kids', 'should', 'be', 'in', 'school', 'and', 'whether', 'people', 'should', 'change', 'how', 'they', 'interact', '.']",barelytrue
"['Ron', 'DeSantis', 'let', 'millions', 'of', 'COVID19', 'tests', 'expire', '.']",barelytrue
"['The', 'Dems', 'demand', 'a', 'photo', 'ID', 'to', 'get', 'a', 'cheeseburger', '.']",barelytrue
"['Thanks', 'to', 'the', 'American', 'Rescue', 'Plans', 'changes', 'to', 'the', 'Affordable', 'Care', 'Act', 'four', 'out', 'of', 'five', 'consumers', 'are', 'finding', 'quality', 'coverage', 'for', 'under', '$', '10', 'a', 'month', '.']",barelytrue
"['In', 'the', 'U.S.', 'myocarditis', 'cases', 'among', 'ages', '12', 'to', '20', 'numbered', 'four', 'in', '2019', 'four', 'in', '2020', 'and', '2236', 'in', '2021', '.']",barelytrue
"['Without', 'a', 'shred', 'of', 'clinical', 'data', 'to', 'support', 'its', 'decision', 'the', 'Biden', 'Administration', 'has', 'revoked', 'the', 'emergency', 'use', 'authorization', 'for', 'lifesaving', 'monoclonal', 'antibody', 'treatments', '.']",barelytrue
"['Biden', 'wo', 'nt', 'allow', 'Deltavariant', 'COVID', 'patients', 'to', 'get', 'proven', 'and', 'effective', 'monoclonal', 'treatments', 'even', 'though', 'there', 'are', '50000100000', 'Americans', 'infected', 'by', 'Delta', 'EVERY', 'DAY', '.']",barelytrue
"['BIDEN', 'I', 'm', 'not', 'gon', 'na', 'take', 'any', 'questions', 'because', 'I', 'think', 'its', 'inappropriate', '.']",barelytrue
"['When', 'asked', 'if', 'she', 'supports', 'the', 'Build', 'Back', 'Better', 'bill', 'Abby', 'Finkenauer', 'said', 'that', 'she', 'did', 'nt', 'know', 'what', 'was', 'in', 'it', '.']",barelytrue
"['The', 'CDC', 'admits', 'that', 'natural', 'immunity', 'from', 'prior', 'infections', 'is', 'superior', 'to', 'vaccinated', 'immunity', 'alone', '.']",barelytrue
"['Every', '37', 'seconds', 'someone', 'is', 'arrested', 'for', 'possession', 'of', 'marijuana', '.']",barelytrue
"['The', 'Loudoun', 'County', 'School', 'Board', 'spent', 'about', '$', '300000', 'last', 'year', ' ', 'to', 'bring', 'CRT', 'in', 'some', 'form', 'or', 'fashion', 'to', 'the', 'school', 'system', '.']",barelytrue
"['Moderna', 'COVID', 'vaccine', 'is', 'no', 'longer', 'recommended', 'due', 'to', 'heart', 'inflammation', '.']",barelytrue
"['Says', 'the', 'NC', 'appeals', 'court', 'acknowledged', 'the', 'states', 'election', 'maps', 'are', 'skewed', 'but', 'did', 'nt', 'block', 'them', 'because', 'they', 'are', 'partisan', 'hacks', '.']",barelytrue
"['People', 'are', '7', 'poorer', 'now', 'because', 'of', 'Biden', 'inflation', '.']",barelytrue
"['This', 'countrys', 'working', 'people', 'actually', 'got', 'a', 'raise', '.']",barelytrue
"['A', 'Black', 'Lives', 'Matter', 'administrator', 'was', 'arrested', 'in', 'a', '1983', 'bombing', 'at', 'the', 'U.S.', 'Capitol', '.']",barelytrue
"['Mask', 'mandates', 'on', 'children', 'lead', 'to', 'learning', 'loss', 'that', 'harms', 'early', 'childhood', 'development', '.']",barelytrue
"['NASA', 'hired', '24', 'theologians', 'to', 'study', 'human', 'reaction', 'to', 'aliens', '.']",barelytrue
"['Says', 'Pfizer', 'CEO', 'Albert', 'Bourla', 'said', 'Two', 'doses', 'of', 'the', 'vaccine', 'offers', 'very', 'limited', 'protection', 'if', 'any', '.']",barelytrue
"['Japan', 'drops', 'all', 'vaxxine', 'mandates', 'places', 'myocarditis', 'warning', 'on', 'label', '.']",barelytrue
"['Senior', 'citizens', 'qualify', 'for', 'a', 'Medicare', 'flex', 'card', 'that', 'pays', 'for', 'groceries', 'dental', 'costs', 'and', 'prescriptions', '.']",barelytrue
"['Washingtons', 'State', 'Board', 'of', 'Health', 'will', 'discuss', 'mandatory', 'COVID19', 'quarantines', 'and', 'vaccine', 'requirements', 'for', 'schoolchildren', 'at', 'a', 'Jan.', '12', 'meeting', '.']",barelytrue
