Tokenized Statement,Label
"['A', 'Twitter', 'employee', 'was', 'laid', 'off', 'after', 'receiving', 'a', 'meme', '.']",pantsfire
"['A', 'German', 'survey', 'ranked', 'Kyrie', 'Irving', 'as', 'the', 'greatest', 'threat', 'to', 'world', 'peace', 'among', 'world', 'leaders', '.']",pantsfire
"['DISGRUNTLED', 'EXEMPLOYEE', 'Twitter', 'CEO', 'Elon', 'Musks', 'account', 'is', 'presently', 'suspended', '.']",pantsfire
"['So', 'the', 'Pennsylvania', 'Supreme', 'Court', 'just', 'ruled', 'in', 'effect', 'that', 'the', '2020', 'presidential', 'election', 'was', 'rigged', '.']",pantsfire
"['The', 'attack', 'on', 'Paul', 'Pelosi', 'was', 'a', 'false', 'flag', '.']",pantsfire
"['Speaker', 'Nancy', 'Pelosi', 'held', 'a', 'Tshirt', 'that', 'reads', 'I', 'm', 'proud', 'of', 'my', 'gay', 'husband', '.']",pantsfire
"['Joe', 'Biden', 'announced', 'to', 'the', 'world', 'tonight', 'that', 'they', 'are', 'going', 'to', 'cheat', 'by', 'dumping', 'ballots', '.']",pantsfire
"['Pennsylvania', 'is', 'under', 'a', 'court', 'order', 'to', 'count', 'their', 'ballots', 'on', 'election', 'day', 'and', 'not', 'after']",pantsfire
"['Its', 'not', 'true', 'that', 'the', 'United', 'States', 'was', 'built', 'on', 'stolen', 'land', '.']",pantsfire
"['Thunderous', 'crowd', 'at', 'Philadelphia', 'Phillies', 'game', 'literally', 'registering', 'on', 'the', 'Penn', 'State', 'University', 'Brandywine', 'seismograph', 'station', '.']",pantsfire
"['CNN', 'reported', 'Donald', 'Trump', 'died', 'on', 'Nov.', '1', '.']",pantsfire
"['President', 'Joe', 'Biden', 'and', 'Democrats', 'send', 'a', 'fortune', 'to', 'Ukraine', 'but', 'nothing', 'for', 'our', 'children', '.']",pantsfire
"['Smithsonian', 'admits', 'to', 'destruction', 'of', 'thousands', 'of', 'giant', 'human', 'skeletons', 'in', 'early', '1900s', '.']",pantsfire
"['Raphael', 'Warnock', 'and', 'Stacey', 'Abrams', 'are', 'radical', 'communists', 'and', 'if', 'they', 'get', 'their', 'way', 'gun', 'owners', 'here', 'in', 'Georgia', 'will', 'be', 'completely', 'disarmed', '.']",pantsfire
"['On', 'my', 'watch', 'for', 'the', 'first', 'time', 'in', '10', 'years', 'seniors', 'are', 'getting', 'an', 'increase', 'in', 'their', 'Social', 'Security', 'checks', '.']",pantsfire
"['Two', 'farright', 'websites', 'attributed', 'to', 'David', 'DePape', 'to', 'smear', 'conservatives', 'were', 'fabricated', ' ', 'they', 'were', 'created', 'Friday', '.']",pantsfire
"['Bill', 'Gates', 'daughters', 'are', 'nt', 'vaccinated', '.']",pantsfire
"['House', 'Speaker', 'Nancy', 'Pelosi', 'does', 'nt', 'even', 'have', 'surveillance', 'cameras', 'around', 'her', 'house', '.']",pantsfire
"['At', 'the', 'Pelosi', 'house', 'the', 'glass', 'it', 'seems', 'was', 'broken', 'from', 'the', 'inside', 'to', 'the', 'out', 'so', 'it', 'was', 'nt', 'a', 'breakin', 'it', 'was', 'a', 'breakout', '.']",pantsfire
"['Police', 'dispatch', 'audio', 'from', 'Paul', 'Pelosis', 'attack', 'was', 'recorded', 'in', 'a', 'Moscow', 'studio', '.']",pantsfire
"['Security', 'cameras', 'at', 'Nancy', 'Pelosis', 'San', 'Francisco', 'home', 'malfunctioned', 'for', 'the', 'duration', 'of', 'the', 'breakin', 'so', 'officials', 'have', 'ended', 'their', 'investigation', '.']",pantsfire
"['If', 'outer', 'space', 'was', 'a', 'vacuum', 'astronauts', 'would', 'train', 'in', 'vacuum', 'chambers', '.', 'Not', 'in', 'swimming', 'pools', '.', 'Outer', 'Space', 'is', 'a', 'hoax', '.']",pantsfire
"['If', 'you', 'use', 'the', 'US', 'Postal', 'Service', 'certified', 'mail', 'or', 'registered', 'mail', 'they', 'can', 'do', 'anything', 'they', 'want', 'with', 'those', 'ballots', '.', 'They', 'can', 'burn', 'your', 'mail', 'and', 'they', 'wo', 'nt', 'get', 'in', 'any', 'trouble', '.']",pantsfire
"['Rep.', 'Tim', 'Ryan', 'wanted', 'to', 'decriminalize', 'fentanyl', '.']",pantsfire
"['Peerreviewed', 'paper', 'shows', 'Fauci', 'created', 'COVID19']",pantsfire
"['Mailing', 'in', 'a', 'ballot', 'gives', 'the', 'bad', 'guys', 'a', 'chance', 'to', 'know', 'how', 'many', 'ballots', 'they', 'need', 'to', 'make', '.']",pantsfire
"['Video', 'clips', 'show', 'staged', 'war', 'footage', 'from', 'Ukraine', '.']",pantsfire
"['Todays', 'high', 'food', 'prices', 'were', 'planned', 'during', 'a', '2015', 'food', 'shortage', 'simulation', '.']",pantsfire
"['Eagles', 'fans', 'shout', 'F', 'Joe', 'Biden', 'while', 'Jill', 'Biden', 'attends', 'NFL', 'game']",pantsfire
"['In', 'Arizona', 'early', 'voting', 'would', 'allow', 'Kari', 'Lakes', 'opponents', 'to', 'see', 'how', 'many', 'votes', 'they', 'need', 'to', 'fake', 'to', 'catch', 'up', 'and', 'surpass', '.']",pantsfire
"['A', 'chyron', 'on', 'Sean', 'Hannitys', 'show', 'said', 'Dr', 'Oz', 'admits', 'he', 's', 'a', 'medical', 'quack', '.']",pantsfire
"['There', 'are', 'no', 'photos', 'of', 'Biden', 'in', 'the', 'Oval', 'Office', 'from', 'after', 'early', '2021', '.']",pantsfire
"['A', 'House', 'Republican', 'plan', 'says', 'that', 'if', 'the', 'GOP', 'wins', 'the', 'majority', 'Retirees', 'who', 'have', 'a', 'pension', 'IRAs', '401k', 'disabled', 'veteran', 'benefits', 'will', 'be', 'ineligible', 'for', 'Social', 'Security', 'benefits', '.']",pantsfire
"['A', 'video', 'shows', 'an', 'actor', 'getting', 'into', 'character', 'before', 'his', 'press', 'interview', 'less', 'than', '24', 'hours', 'after', 'the', 'supposed', 'killing', 'of', 'his', '6yearold', 'daughter', '.']",pantsfire
"['There', 'are', '100000', 'kids', 'in', 'cages', 'under', 'the', 'Getty', 'art', 'museum', '.']",pantsfire
"['Video', 'shows', 'Hillary', 'Clinton', 'talking', 'about', 'a', 'glass', 'dome', 'over', 'the', 'Earth', '.']",pantsfire
"['Photo', 'shows', 'a', 'taxi', 'driver', 'in', 'New', 'York', 'City', 'who', 'drives', 'around', 'taking', 'people', 'to', 'kill', '.']",pantsfire
"['Dark', 'spots', 'on', 'potato', 'chips', 'are', 'infected', 'with', 'throat', 'mold', '.']",pantsfire
"['Trans', 'species', 'man', 'who', 'selfidentifies', 'as', 'a', 'deer', 'accidentally', 'shot', 'by', 'hunters', '.']",pantsfire
"['Barack', 'Obama', 'said', 'he', 'walks', 'with', 'his', 'husband', 'Michael', 'and', 'hold', 'hands', '.']",pantsfire
"['Federal', 'aid', 'to', 'tribal', 'governments', 'is', 'foreign', 'aid', '.']",pantsfire
"['Kamala', 'Harris', 'resigns', 'in', 'shock', 'after', 'Bidens', 'mandatory', 'border', 'tripTrump', 'jails', 'corrupt', 'VP', '.']",pantsfire
"['The', 'government', 'is', 'giving', 'every', 'household', 'a', '$', '500', 'Walmart', 'shopping', 'credit', 'to', 'help', 'with', 'inflation', '.']",pantsfire
"['North', 'Korea', 'has', 'taken', 'military', 'action', 'against', 'Russia', '.']",pantsfire
"['Parasite', 'cleanses', 'kill', 'herpes', 'by', 'starving', 'the', 'parasites', 'in', 'the', 'stomach', '.']",pantsfire
"['President', 'Trump', 'and', 'I', 'lost', 'an', 'election', 'in', '2020', 'because', 'of', 'a', 'rigged', 'election', '.']",pantsfire
"['To', 'call', 'what', 'happened', 'on', 'January', '6', 'an', 'armed', 'insurrection', 'I', 'just', 'think', 'is', 'not', 'accurate', '.']",pantsfire
"['COVID', 'was', 'so', 'bad', 'one', 'year', 'they', 'just', 'forgot', 'to', 'give', 'us', 'a', 'hurricane', 'What', 's', 'really', 'going', 'on', 'here', '.']",pantsfire
"['The', 'Obama', 'Foundation', 'stored', 'classified', 'documents', 'in', 'an', 'abandoned', 'furniture', 'warehouse', '.']",pantsfire
"['Aileen', 'Cannon', 'has', 'been', 'arrested', '.']",pantsfire
"['Dr.', 'Oz', 'wins', 'seat', '.']",pantsfire
"['Says', 'Mandela', 'Barnes', 'supports', 'killing', 'preemies', ' ', 'infants', 'born', 'prior', 'to', '37', 'weeks', 'of', 'pregnancy']",pantsfire
"['Hurricane', 'Ian', 'was', 'orchestrated', 'as', 'part', 'of', 'a', 'pandemicrelated', 'conspiracy', 'to', 'devastate', 'Floridians', '.']",pantsfire
"['Walrus', 'seen', 'on', 'Florida', 'streets', 'after', 'Hurricane', 'Ian', 'hits', 'land', '.']",pantsfire
"['All', 'weather', 'is', 'artificially', 'controlled', '.']",pantsfire
"['At', 'an', 'Atlanta', 'Braves', 'celebration', 'President', 'Joe', 'Biden', 'demanded', 'that', 'all', 'the', 'little', 'kids', 'come', 'up', 'on', 'stage', 'to', 'sit', 'on', 'his', 'lap', '.']",pantsfire
"['You', 'know', 'how', 'many', 'convicted', 'felons', 'Scott', 'Walker', 'let', 'out', 'during', 'his', 'eight', 'years', 'early', 'on', 'parole', 'Zero', '.', 'Tony', 'Evers', 'is', 'approaching', '1000', 'of', 'these', 'that', 'he', 's', 'let', 'out', 'early', '.']",pantsfire
"['House', 'Democrats', 'kicked', 'Nancy', 'Pelosi', 'from', 'office', '.']",pantsfire
"['Future', 'and', 'Malia', 'Obama', 'are', 'expecting', 'first', 'child', 'together', '.']",pantsfire
"['ThenVice', 'President', 'Mike', 'Pence', 'seized', 'power', 'from', 'President', 'Donald', 'Trump', 'and', 'undertook', 'a', 'coup', 'when', 'he', 'called', 'on', 'federal', 'agencies', 'to', 'stop', 'the', 'Jan.', '6', 'Capitol', 'riot', '.']",pantsfire
"['The', 'Simpsons', 'predicted', 'Queen', 'Elizabeth', 'IIs', '2022', 'death', '.']",pantsfire
"['If', 'Jeff', 'Bezos', 'net', 'worth', 'reaches', '$', '1', 'trillion', 'he', 'could', 'literally', 'end', 'world', 'poverty', 'and', 'give', 'everyone', '$', '1', 'billion', 'and', 'he', 'will', 'still', 'have', '$', '91.5', 'billion', 'left', '.']",pantsfire
"['Barack', 'and', 'Michelle', 'Obama', 'are', 'not', 'the', 'real', 'parents', 'of', 'their', 'children', '.']",pantsfire
"['Obama', ' ', 'Clinton', 'are', 'being', 'arrested', 'by', 'the', 'military', '.']",pantsfire
"['Video', 'shows', 'Hillary', 'Clinton', 'popping', 'a', 'brown', 'paper', 'bag', 'during', 'a', 'press', 'conference', '.']",pantsfire
"['Russia', 'is', 'becoming', 'the', 'first', 'country', 'to', 'break', 'ties', 'with', 'the', 'Antarctic', 'Treaty', '.']",pantsfire
"['The', 'sun', 'is', 'not', '93', 'million', 'miles', 'away', ' ', 'it', 'is', 'local', 'and', 'under', 'a', 'firmament', 'dome', '.']",pantsfire
"['The', 'Clintons', 'killed', 'Ken', 'Starr', '.']",pantsfire
"['No', 'plane', 'debris', 'was', 'found', 'at', 'the', 'Pentagon', '.']",pantsfire
"['Video', 'shows', 'a', 'statement', 'from', 'Donald', 'Trump', 'on', 'Sept.', '8', '2022', '.']",pantsfire
"['A', 'Boeing', '757', 'did', 'nt', 'fly', 'into', 'the', 'Pentagon', 'on', '911', '.']",pantsfire
"['King', 'Charles', 'III', 'signed', 'a', 'proclamation', 'stating', 'that', 'Donald', 'Trump', 'won', 'the', '2020', 'presidential', 'election', 'and', 'is', 'the', 'rightful', 'president', 'by', 'law', '.']",pantsfire
"['Barack', 'Obama', 'urged', 'people', 'on', 'Sept.', '10', '2001', 'to', 'report', 'to', 'work', 'tomorrow', 'at', 'the', 'World', 'Trade', 'Center', '.']",pantsfire
"['North', 'Korea', 'confirms', 'it', 'has', 'landed', 'a', 'man', 'on', 'the', 'sun', '.']",pantsfire
"['Queen', 'Elizabeth', 'II', 'was', 'a', 'reptile', '.']",pantsfire
"['A', '13', 'or', '15', 'year', 'old', 'boy', 'escapes', 'Buckingham', 'Palace', 'in', 'video', '.']",pantsfire
"['Prince', 'was', 'sacrificed', 'for', 'Queen', 'Elizabeth', 'IIs', '90th', 'birthday', '.']",pantsfire
"['We', 'all', 'know', 'the', 'Queens', 'been', 'dead', 'for', 'a', 'while', 'now', 'and', 'her', 'death', 'is', 'part', 'of', 'a', 'dark', 'conspiracy', 'involving', 'pedophilia', 'or', 'child', 'trafficking', '.']",pantsfire
"['Queen', 'Elizabeth', 'shot', 'dead', 'in', 'Detroit', '.']",pantsfire
"['Video', 'proves', 'space', 'is', 'fake', '.']",pantsfire
"['Naomi', 'Biden', 'says', 'Joe', 'Biden', 'died', 'four', 'years', 'ago', '.']",pantsfire
"['Video', 'shows', 'Joe', 'Biden', 'has', 'a', 'body', 'double', '.']",pantsfire
"['President', 'Joe', 'Biden', 'employed', 'actors', 'to', 'portray', 'Marine', 'guards', 'during', 'a', 'Sept.', '1', 'speech', '.']",pantsfire
"['Joe', 'Biden', 'threatened', 'to', 'assassinate', 'Ukraines', 'former', 'president', '.']",pantsfire
"['Another', 'continent', 'may', 'exist', 'beneath', 'Antarctica', 'which', 'is', 'also', 'home', 'to', 'homicidal', 'sea', 'creature', 'of', 'unknown', 'origin']",pantsfire
"['The', 'FBI', 'spent', 'more', 'time', 'investigating', 'the', 'Jan.', '6', 'Capitol', 'attack', 'than', '911', '.']",pantsfire
"['The', 'National', 'Guard', 'was', 'activated', 'Jan.', '6', '2021', 'and', 'is', 'in', 'complete', 'control', '.']",pantsfire
"['In', 'Arizona', 'we', 'have', 'flood', 'the', 'zone', 'with', 'fake', 'ballots', '.']",pantsfire
"['The', 'Supreme', 'Court', 'will', 'put', 'Donald', 'Trump', 'back', 'in', 'office', 'in', 'October']",pantsfire
"['Monkeypox', 'is', 'a', 'complete', 'fake', 'sham', 'that', 's', 'designed', 'to', 'force', 'lockdowns', 'mandates', 'and', 'shots', '.']",pantsfire
"['Half', 'of', 'the', 'votes', 'for', 'Joe', 'Biden', 'in', 'the', '2020', 'presidential', 'election', 'are', 'from', 'dead', 'people', '.']",pantsfire
"['An', 'image', 'shows', 'a', 'chyron', 'on', 'Tucker', 'Carlsons', 'show', 'that', 'said', 'straight', 'men', 'turning', 'homo', 'after', 'gay', 'hypnosis', '.']",pantsfire
"['Quotes', 'Sarah', 'Palin', 'as', 'saying', 'when', 'Jesus', 'celebrated', 'Easter', 'with', 'his', 'disciples', 'there', 'were', 'no', 'Easter', 'bunnies', 'or', 'egg', 'hunts', '.']",pantsfire
"['Video', 'implies', 'talk', 'between', 'Barack', 'Obama', 'and', 'Kamala', 'Harris', 'has', 'coded', 'references', 'to', 'pedophilia', '.']",pantsfire
"['We', 'also', 'know', 'the', 'Sierra', 'Club', 'paid', 'for', 'those', 'reporters', 'at', 'the', 'Palm', 'Beach', 'Post', '.']",pantsfire
"['Photo', 'shows', 'parents', 'who', 'changed', 'their', 'babys', 'gender', 'identity', '.']",pantsfire
"['Video', 'shows', 'Congress', 'voting', 'for', 'a', 'highly', 'classified', 'Homeland', 'Terrorism', 'Preparedness', 'Bill', '.']",pantsfire
"['Send', 'your', 'postcards', 'to', '5', 'key', 'states', 'to', 'decertify', 'fraud', 'in', 'the', '2020', 'election', '.']",pantsfire
"['Liz', 'Cheney', 'cries', 'like', 'kids', 'after', 'loses', 'in', 'primary', 'against', 'Trumps', 'pick', 'two', 'days', 'before', 'the', 'primary', 'election', '.']",pantsfire
"['President', 'Barack', 'Hussein', 'Obama', 'kept', '33', 'million', 'pages', 'of', 'documents', 'much', 'of', 'them', 'classified', '.', 'How', 'many', 'of', 'them', 'pertained', 'to', 'nuclear', 'Word', 'is', 'lots']",pantsfire
"['A', 'Delta', 'Force', 'seized', 'a', 'shipment', 'of', 'weapons', 'headed', 'to', 'the', 'IRS', '.']",pantsfire
"['Brittney', 'Griner', 'is', 'really', 'a', 'man', '.']",pantsfire
"['Consuming', 'rice', 'and', 'beans', 'milk', 'cheese', 'butter', 'and', 'eggs', 'causes', 'disease', 'by', 'age', '30', '.']",pantsfire
"['The', 'Sun', 'is', 'out', 'of', 'place', 'the', 'Moon', 'is', 'out', 'of', 'place', 'and', 'the', 'stars', 'are', 'out', 'of', 'place', '.', 'The', 'compasses', 'are', 'off', 'because', 'of', 'a', 'shift', 'in', 'the', 'Earths', 'poles', '.']",pantsfire
"['In', '2020', '250000', 'ballots', 'were', 'manufactured', 'in', 'Georgia', 'and', 'Biden', 'was', 'given', 'win', 'by', 'Secretary', 'of', 'State', 'Brad', 'Raffensperger']",pantsfire
"['NASA', 'photos', 'of', 'the', 'moon', 'and', 'Earth', 'show', 'that', 'space', 'is', 'fake', '.']",pantsfire
"['Jane', 'Goodalls', 'comments', 'about', 'population', 'growth', 'at', 'World', 'Economic', 'Forum', 'show', 'COVID19', 'pandemic', 'was', 'planned', '.']",pantsfire
"['To', 'date', 'nobody', 'has', 'been', 'able', 'to', 'show', 'that', 'there', 'is', 'a', 'law', 'for', 'the', 'average', 'American', 'citizen', 'working', 'day', 'in', 'and', 'day', 'out', 'to', 'pay', 'an', 'income', 'tax', '.']",pantsfire
"['Supreme', 'Court', 'FINALLY', 'signs', 'VERDICT', 'to', 'IMPEACH', 'Speaker', 'Pelosi', 'as', 'Hunters', 'Laptop', 'IMPLICATES', 'her', '.']",pantsfire
"['Antarctica', 'has', 'an', 'entrance', 'to', 'a', 'different', 'world', ' ', 'a', 'mythic', 'land', 'with', 'green', 'forests', 'giant', 'animals', 'and', 'extraterrestrial', 'technologies', '.']",pantsfire
"['Jim', 'Jordan', 'said', 'Its', 'finally', 'happening', 'Adam', 'Schiff', 'will', 'be', 'impeached', '.']",pantsfire
"['Ranked', 'choice', 'voting', 'in', 'Alaska', 'is', 'a', 'total', 'rigged', 'deal', '.']",pantsfire
"['George', 'Floyd', 'and', 'COVID19', 'never', 'existed', '.']",pantsfire
"['Biden', 'threatens', 'to', 'assassinate', 'Ukraine', 'president', '.']",pantsfire
"['Third', 'grade', 'reading', 'scores', 'in', 'the', 'USA', 'help', 'correctional', 'institutions', 'predict', 'how', 'many', 'beds', 'they', 'll', 'need', 'in', 'the', 'future', '.']",pantsfire
"['Drought', 'is', 'a', 'lie', 'designed', 'to', 'limit', 'farming', 'reduce', 'the', 'food', 'supply', 'and', 'ultimately', 'control', 'Americans', '.']",pantsfire
"['CNN', 'coverage', 'has', 'evidence', 'of', 'the', 'single', 'most', 'egregious', 'realtime', 'example', 'of', 'electronic', 'vote', 'fraud', '.']",pantsfire
"['Claims', 'the', 'James', 'Webb', 'Space', 'Telescope', 'is', 'fakery', 'they', 'got', 'for', 'the', 'masses']",pantsfire
"['In', 'Kenya', 'pregnant', 'women', 'ca', 'nt', 'leave', 'the', 'house', 'so', 'they', 'absolutely', 'have', 'no', 'constructive', 'right', 'to', 'vote', '.']",pantsfire
"['The', 'Wisconsin', 'Supreme', 'Court', 'decision', 'declaring', 'ballot', 'drop', 'boxes', 'illegal', 'includes', 'the', '2020', 'Presidential', 'Election', '.']",pantsfire
"['Images', 'from', 'Hunter', 'Bidens', 'laptop', 'show', 'Joe', 'Biden', 'naked', 'with', 'a', 'young', 'girl', '.']",pantsfire
"['There', 'are', 'no', 'artifacts', 'to', 'prove', 'that', 'slave', 'ships', 'existed', '.']",pantsfire
"['House', 'Democrats', 'have', 'kicked', 'Rep.', 'Ilhan', 'Omar', 'out', 'of', 'Congress']",pantsfire
"['Anthony', 'Bourdain', 'and', 'Chris', 'Cornell', 'were', 'killed', 'while', 'working', 'on', 'a', 'documentary', 'about', 'widespread', 'pedophilia', '.']",pantsfire
"['Fast', 'food', 'chain', 'Wendys', 'was', 'exposed', 'for', 'using', 'horse', 'meat', '.']",pantsfire
"['Biden', 'impeachment', 'in', 'progress', '.']",pantsfire
"['Video', 'shows', 'Joe', 'Biden', 'putting', 'a', 'Medal', 'of', 'Honor', 'on', 'a', 'Vietnam', 'War', 'veteran', 'backward', '.']",pantsfire
"['SCOTUS', 'overturned', 'the', '2020', 'election', '.']",pantsfire
"['A', 'video', 'shows', 'Joe', 'Biden', 'speaking', 'slowly', 'and', 'slurring', 'on', 'the', 'Fourth', 'of', 'July', '.']",pantsfire
"['The', 'mass', 'shooting', 'in', 'Highland', 'Park', 'Illinois', 'was', 'a', 'false', 'flag', '.']",pantsfire
"['Says', 'Marjorie', 'Taylor', 'Greene', 'said', '246', 'years', 'ago', 'Jesus', 'Christ', 'performed', 'his', 'miracle', 'of', 'making', 'a', 'single', 'days', 'worth', 'of', 'bullets', 'last', '8', 'days', '.']",pantsfire
"['Video', 'claims', 'Moscow', 'turned', 'into', 'sea', 'of', 'fire', 'after', 'being', 'attacked', 'by', 'two', 'mysterious', 'missiles', '.']",pantsfire
"['Joe', 'Biden', 'just', 'resigned', 'from', 'the', 'White', 'House', '.']",pantsfire
"['The', 'Clintons', 'and', 'Bushes', 'were', 'involved', 'in', 'orchestrating', 'the', 'assassination', 'of', 'JFK', 'Jr.']",pantsfire
"['A', 'photo', 'shows', 'Marjorie', 'Taylor', 'Greene', 'wearing', 'a', 'Soviet', 'shirt', 'and', 'giving', 'a', 'Nazi', 'salute', '.']",pantsfire
"['Says', 'Jen', 'Psaki', 'said', 'President', 'Biden', 'might', 'need', 'kneepads', 'for', 'riding', 'his', 'bike', 'but', 'the', 'last', 'guy', 'needed', 'kneepads', 'for', 'visiting', 'the', 'Kremlin', '.']",pantsfire
"['Soviet', 'and', 'Chinese', 'communists', 'have', 'grabbed', 'control', 'of', 'U.S.', 'entertainment', 'movies', 'television', 'music', 'academia', 'K12', 'education', 'and', 'the', 'news', 'media', '.']",pantsfire
"['Three', 'mass', 'shootings', 'were', 'meant', 'to', 'distract', 'from', 'Hillary', 'Clinton', 'controversies', '.']",pantsfire
"['A', 'doctor', 'at', 'the', 'Mayo', 'Clinic', 'is', 'misdiagnosing', 'pregnancies', 'of', 'Trump', 'supporters', 'so', 'they', 'have', 'abortions', '.']",pantsfire
"['U.S.', 'military', 'at', 'the', 'White', 'House', 'arresting', 'Congress', '.']",pantsfire
"['Military', 'take', 'over', 'on', 'May', '11', 'confirmed']",pantsfire
"['U.S.', 'military', 'arrests', 'Michael', 'Sussmann', '.']",pantsfire
"['Ray', 'Liotta', 'died', 'because', 'of', 'the', 'COVID19', 'vaccine', '.']",pantsfire
"['Says', 'Barack', 'Obama', 'announced', 'Joe', 'Bidens', 'death', '.']",pantsfire
"['Joe', 'Biden', 'resigned', 'and', 'Trump', 'is', 'the', 'new', 'president', '.']",pantsfire
"['A', 'BP', 'oil', 'executive', 'named', 'Brice', 'Cromwell', 'blamed', 'the', 'Biden', 'administration', 'for', 'high', 'gas', 'prices', '.']",pantsfire
