Tokenized Statement,Label
"['Welcome', '2', 'Pres', 'Bidens', 'America', 'where', 'inflation', 'is', 'costing', 'households', 'an', 'extra', '$', '175', 'a', 'month', '.']",mostlytrue
"['Raising', 'the', 'debt', 'limit', 'is', 'paying', 'our', 'old', 'debts', '.', 'It', 'has', 'nothing', 'to', 'do', 'with', 'new', 'spending', '.']",mostlytrue
"['The', 'vast', 'majority', 'of', 'the', 'refugees', 'coming', 'into', 'Fort', 'McCoy', 'are', 'not', 'the', 'SIVs', 'and', 'some', 'have', 'no', 'documentation', 'at', 'all', '.']",mostlytrue
"['Thirty', 'years', 'ago', 'the', 'United', 'States', 'ranked', 'sixth', 'among', 'advanced', 'economies', 'in', 'the', 'share', 'of', 'women', 'in', 'the', 'workforce', '.', 'You', 'know', 'where', 'we', 'are', 'today', 'Twentythree', '.']",mostlytrue
"['There', 'are', 'precious', 'few', 'religions', 'that', 'actually', 'say', 'you', 'can', 'not', 'get', 'vaccinated', '.']",mostlytrue
"['In', 'West', 'Virginia', 'a', 'gallon', 'of', 'gas', 'is', 'nearly', 'one', 'dollar', 'more', 'than', 'it', 'was', 'a', 'year', 'ago', 'and', 'were', 'paying', 'about', '30', 'cents', 'more', 'for', 'a', 'gallon', 'of', 'milk', 'than', 'we', 'did', 'at', 'this', 'time', 'last', 'year', '.']",mostlytrue
"['Approximately', '60000', 'Canadians', 'currently', 'live', 'undocumented', 'in', 'the', 'USA', '.']",mostlytrue
"['Wisconsin', 'Governor', 'Tony', 'Evers', 'wanted', 'to', 'raise', 'your', 'taxes', 'by', '$', '1', 'billion', 'in', 'a', 'pandemic', '.', 'Republicans', 'stopped', 'him', 'and', 'delivered', 'the', 'largest', 'tax', 'CUT', 'in', 'state', 'history', '.']",mostlytrue
"['People', 'who', 'have', 'recovered', 'from', 'COVID19', 'have', 'very', 'strong', 'immunity', '.']",mostlytrue
"['Ivermectin', 'has', 'been', 'FDA', 'approved', 'for', 'human', 'use', 'since', '1996', '.']",mostlytrue
"['I', 'm', 'the', 'only', 'frontline', 'prosecutor', 'in', 'this', 'race', 'that', 's', 'actually', 'used', 'the', 'resources', 'of', 'the', 'Wisconsin', 'Crime', 'Lab', 'in', 'the', 'prosecution', 'of', 'cases', '.']",mostlytrue
"['Before', '2020', 'crime', 'had', 'been', 'falling', 'every', 'year', 'year', 'after', 'year', 'in', 'the', 'city', 'of', 'Buffalo', '.']",mostlytrue
"['Women', 'are', 'disproportionately', 'impacted', 'by', 'voter', 'ID', 'laws', ' ', 'especially', 'married', 'women', 'who', 'change', 'their', 'names', 'or', 'those', 'whose', 'IDs', 'do', 'not', 'accurately', 'reflect', 'their', 'gender', '.']",mostlytrue
"['The', 'Virginia', 'Employment', 'Commission', 'is', 'sixth', 'in', 'the', 'nation', 'for', 'getting', 'benefits', 'to', 'eligible', 'people', 'quickly']",mostlytrue
"['The', 'average', 'hospital', 'stay', 'for', 'a', 'case', 'of', 'COVID19', 'costs', 'about', '$', '17064', '.', 'The', 'vaccine', 'is', 'free', '.']",mostlytrue
"['North', 'Carolina', 'during', 'this', 'pandemic', 'had', 'among', 'the', 'lowest', 'COVIDrelated', 'deaths', 'as', 'well', 'as', 'job', 'losses', 'per', 'capita', '.']",mostlytrue
"['100', 'Sailors', 'at', 'sea', '.', 'All', 'vaxxed', '.', 'All', 'with', 'COVID', 'seven', 'weeks', 'following', 'deployment', '.']",mostlytrue
"['The', 'man', 'next', 'to', 'Mike', 'Pompeo', 'in', 'a', 'November', '2020', 'photo', 'is', 'the', 'guy', 'the', 'Trump', 'administration', 'helped', 'get', 'out', 'of', 'jail', 'in', '2018', 'and', 'who', 'is', 'now', 'the', 'president', 'of', 'Afghanistan', '.']",mostlytrue
"['We', 'watched', 'Terry', 'McAuliffe', 'when', 'he', 'was', 'governor', 'lower', 'the', 'accreditation', 'standards', 'in', 'our', 'schools', '...']",mostlytrue
"['Every', 'time', 'outgoing', 'New', 'York', 'Gov.', 'Andrew', 'Cuomo', 'says', 'the', 'firearm', 'industry', 'is', 'immune', 'from', 'lawsuits', 'its', 'false', '.']",mostlytrue
"['By', '2040', '70', 'of', 'the', 'population', 'is', 'expected', 'to', 'live', 'in', 'just', '15', 'states', '.']",mostlytrue
"['When', 'Terry', 'McAuliffe', 'was', 'governor', 'Unemployment', 'went', 'down', 'in', 'every', 'single', 'county', 'including', 'rural', 'Virginia', 'by', 'nearly', '50', '.']",mostlytrue
"['George', 'Washington', 'mandated', 'smallpox', 'vaccines', 'for', 'the', 'Continental', 'Army', '.']",mostlytrue
"['Ten', 'thousand', 'people', 'have', 'recently', 'died', '.', '9950', 'of', 'them', 'thereabouts', 'are', 'people', 'who', 'had', 'nt', 'been', 'vaccinated', '.']",mostlytrue
"['In', '2020', 'more', 'people', 'voted', 'in', 'America', 'than', 'ever', 'in', 'the', 'history', 'of', 'America', 'in', 'the', 'middle', 'of', 'a', 'onceinacentury', 'pandemic', '.']",mostlytrue
"['Over', 'the', 'last', 'few', 'years', 'more', 'Virginians', 'are', 'moving', 'away', 'from', 'Virginia', 'than', 'are', 'moving', 'to', 'Virginia', 'from', 'the', 'other', '49', 'states', '.']",mostlytrue
"['These', '2', 'Ankeny', 'moms', 'standing', 'next', 'to', 'the', 'Governor', 'are', 'known', 'Qanon', 'and', 'antivaxx', 'conspiracy', 'theorists', '.']",mostlytrue
"['Sadly', 'during', 'the', 'course', 'of', 'the', 'pandemic', 'onethird', 'of', 'our', 'small', 'businesses', 'have', 'closed', '.']",mostlytrue
"['The', 'use', 'and', 'possession', 'of', 'marijuana', 'on', 'U.S.', 'college', 'campuses', 'remains', 'prohibited', 'under', 'federal', 'law']",mostlytrue
"['Texans', 'have', 'some', 'of', 'the', 'highest', 'property', 'taxes', 'in', 'the', 'nation']",mostlytrue
"['The', 'New', 'York', 'Times', 'published', 'an', 'old', 'stock', 'photo', 'of', 'a', 'young', 'girl', 'and', 'claimed', 'Israeli', 'forces', 'killed', 'her', 'during', 'its', 'recent', 'war', 'with', 'Hamas', '.']",mostlytrue
"['The', 'Biden', 'administrations', 'American', 'Jobs', 'Plan', 'will', 'be', 'the', 'biggest', 'nondefense', 'investment', 'in', 'research', 'and', 'development', 'in', 'the', 'history', 'of', 'our', 'country', '.']",mostlytrue
"['Republicans', 'on', 'the', 'Joint', 'Finance', 'Committee', 'removed', 'more', 'than', '$', '8', 'billion', 'in', 'spending', 'increases', 'from', 'Gov.', 'Evers', 'budget', 'proposal', '.']",mostlytrue
"['Regulating', 'and', 'taxing', 'marijuanamuch', 'like', 'we', 'do', 'alcoholwould', 'generate', 'more', 'than', '$', '165', 'M', 'in', 'revenue', 'starting', 'in', '2022']",mostlytrue
"['After', 'the', 'American', 'Rescue', 'Plans', 'food', 'and', 'nutrition', 'assistance', 'hunger', 'is', 'already', 'sharply', 'down', 'in', 'the', 'United', 'States', '.']",mostlytrue
"['Says', 'Democrats', 'blocked', 'his', 'efforts', 'at', 'police', 'reform', '.']",mostlytrue
"['For', 'mitigating', 'COVID19', 'spread', 'masks', 'are', 'the', 'number', 'one', 'way', 'to', 'do', 'so', '.']",mostlytrue
"['I', 'restored', 'felons', 'rights', ' ', '173000', ' ', 'more', 'than', 'any', 'governor', 'in', 'the', 'history', 'of', 'America', '.']",mostlytrue
"['President', 'Joe', 'Bidens', 'American', 'Relief', 'Plan', 'has', 'a', 'lot', 'of', 'money', 'in', 'it', 'for', 'schools', 'but', 'if', 'you', 'really', 'look', 'at', 'it', ' ', 'it', 'says', 'that', 'the', 'school', 'money', 'is', 'going', 'to', 'go', 'out', 'until', 'the', 'year', '2028', '.']",mostlytrue
"['A', 'new', 'independent', 'study', 'put', 'out', 'last', 'week', 'found', 'that', 'at', 'least', '55', 'of', 'our', 'largest', 'corporations', 'used', 'various', 'loopholes', 'to', 'pay', 'zero', 'federal', 'income', 'tax', 'in', '2020', '.']",mostlytrue
"['Residents', 'of', 'New', 'York', 'state', 'pay', 'the', 'highest', 'taxes', 'in', 'the', 'nation', '.']",mostlytrue
"['President', 'Joe', 'Bidens', 'infrastructure', 'proposal', 'is', 'fully', 'paid', 'for', '.', 'Across', '15', 'years', 'it', 'would', 'raise', 'all', 'of', 'the', 'revenue', 'needed', 'for', 'these', 'onceinalifetime', 'investments', '.']",mostlytrue
"['Says', 'Gov.', 'Tony', 'Evers', '202122', 'state', 'budget', 'increases', 'taxes', '$', '1', 'billion']",mostlytrue
"['People', 'do', 'nt', 'pretend', 'to', 'be', 'someone', 'else', 'to', 'go', 'in', 'and', 'vote', '.', 'You', 'just', 'do', 'nt', 'see', 'that', 'kind', 'of', 'fraud', '.']",mostlytrue
"['Says', 'Sen.', 'Cory', 'Booker', 'wants', 'to', 'require', 'a', 'federal', 'license', 'for', 'gun', 'owners', 'but', 'criticizes', 'voter', 'ID', 'laws', 'as', 'discriminatory', '.']",mostlytrue
"['In', 'a', 'majority', 'of', 'states', 'new', 'voters', 'are', 'able', 'to', 'obtain', 'a', 'rifle', 'quicker', 'than', 'they', 're', 'able', 'to', 'cast', 'their', 'first', 'ballot', '.']",mostlytrue
"['The', 'latest', 'stimulus', 'package', 'sends', 'stimulus', 'checks', 'to', 'imprisoned', 'murderers', 'rapists', 'and', 'child', 'molesters', '.']",mostlytrue
"['We', 'had', 'the', 'highest', 'number', 'of', 'military', 'sexual', 'assaults', 'ever', 'reported', 'in', 'the', 'last', 'year', 'and', 'we', 'had', 'the', 'lowest', 'conviction', 'rate', 'and', 'the', 'lowest', 'prosecution', 'rate', '.']",mostlytrue
"['Right', 'now', 'twothirds', 'of', 'the', 'U.S.', 'Senate', 'is', 'composed', 'of', 'millionaires', '.']",mostlytrue
"['These', '11', 'mass', 'shootings', 'involved', 'an', 'AR15style', 'weapon', '.']",mostlytrue
"['If', 'you', 'are', 'a', 'hardworking', 'lawabiding', 'citizen', 'who', 'earns', '$', '80000', 'you', 'do', 'nt', 'get', 'a', 'stimulus', 'check', '.', 'But', 'if', 'you', 'are', 'a', 'convicted', 'murderer', 'or', 'rapist', 'sitting', 'in', 'jail', 'you', 'do', '.']",mostlytrue
"['When', 'I', 'became', 'governor', 'we', 'banned', 'sanctuary', 'cities', 'and', 'we', 'also', 'did', 'EVerify', '.']",mostlytrue
"['We', 'saw', 'the', 'increases', 'of', 'unaccompanied', 'minors', 'at', 'the', 'southern', 'U.S.', 'border', 'dating', 'back', 'almost', 'a', 'year', '.']",mostlytrue
"['Current', 'immigration', 'apprehension', 'numbers', 'are', 'worse', 'than', 'the', 'crisis', 'BidenObamaPelosi', 'acknowledged', 'in', '2014']",mostlytrue
"['Senate', 'Democrats', 'just', 'voted', 'to', 'give', 'stimulus', 'checks', 'to', 'criminals', 'in', 'prison', '.']",mostlytrue
"['In', 'Aberdeen', 'Miss.', 'Massive', '78', 'of', 'mailin', 'ballots', 'proved', 'fraudulent', 'judge', 'orders', 'election', 'doover', '.']",mostlytrue
"['Says', 'Al', 'Gore', 'said', 'in', '2009', 'that', 'the', 'North', 'Pole', 'will', 'be', 'icefree', 'in', 'the', 'summer', 'by', '2013', 'because', 'of', 'manmade', 'global', 'warming', '.']",mostlytrue
"['The', 'COVID19', 'rescue', 'bill', 'includes', 'money', 'for', 'a', 'list', 'of', 'projects', 'that', 'are', 'not', 'COVIDrelated', '.']",mostlytrue
"['In', 'the', 'American', 'Rescue', 'Plan', 'just', 'about', '1', 'of', 'the', 'money', 'is', 'for', 'vaccines', '.']",mostlytrue
"['The', 'shutdown', 'of', 'the', 'Keystone', 'Pipeline', 'project', 'will', 'mean', 'nearly', '2000', 'union', 'jobs', 'lost', 'with', 'Wisconsin', 'companies']",mostlytrue
"['COVID19', 'infections', 'down', '61', 'from', 'Trumps', 'last', 'day', '.', 'COVID19', 'vaccinations', 'up', '85', 'from', 'Trumps', 'last', 'day', '.', 'Competence', 'Matters', '.']",mostlytrue
"['Almost', '40', 'of', 'borrowers', 'with', 'student', 'loan', 'debt', 'did', 'nt', 'finish', 'their', 'degree', '.']",mostlytrue
"['No', 'state', 'gets', 'back', 'less', 'from', 'Washington', 'than', 'New', 'York', 'state', '.']",mostlytrue
"['But', 'were', 'below', 'the', 'national', 'average', 'in', 'number', 'of', 'deaths', 'in', 'nursing', 'homes', '.']",mostlytrue
"['More', 'than', '200000', 'DACA', 'recipients', 'are', 'essential', 'infrastructure', 'workers', 'including', '41700', 'DACA', 'recipients', 'in', 'the', 'healthcare', 'industry']",mostlytrue
"['The', 'Erie', 'Co.', 'N.Y.', 'health', 'commissioner', 'makes', 'more', 'than', 'the', 'governor', 'the', 'vice', 'president', 'of', 'the', 'United', 'States', 'and', 'has', 'a', 'salary', 'that', 'is', 'comparable', 'to', 'Dr.', 'Anthony', 'Fauci', '.']",mostlytrue
"['The', 'school', 'voucher', 'bill', 'the', 'Iowa', 'Legislature', 'is', 'considering', 'would', 'give', 'your', 'education', 'tax', 'dollars', 'to', 'corporations', '.']",mostlytrue
"['84', 'of', 'all', 'new', 'electric', 'capacity', 'planned', 'to', 'come', 'onto', 'the', 'electric', 'grid', 'this', 'year', 'is', 'clean', 'energy', '.']",mostlytrue
"['In', 'Michigan', 'we', 'were', 'able', 'to', 'really', 'flatten', 'the', 'racial', 'disparity', 'in', 'COVID19s', 'impact', 'and', 'make', 'significant', 'progress', '.']",mostlytrue
"['Wisconsin', 'is', 'second', 'to', 'last', 'in', 'the', 'Midwest', 'in', 'our', 'vaccination', 'rate', 'and', 'the', 'governor', 'says', 'he', 's', 'satisfied', '.']",mostlytrue
"['Says', 'that', 'the', 'way', 'to', 'reach', 'herd', 'immunity', 'is', 'for', '70', 'of', 'the', 'population', 'to', 'get', 'vaccinated', '.']",mostlytrue
"['Says', 'that', 'the', 'oil', 'and', 'gas', 'industry', 'comprises35', 'of', 'the', 'Texaseconomy', '.']",mostlytrue
"['Schools', 'that', 'are', 'consistently', 'implementing', 'COVID19', 'mitigation', 'strategies', 'remain', 'among', 'the', 'safest', 'places', 'for', 'our', 'students', '.']",mostlytrue
"['Says', 'David', 'Perdue', 'has', 'nt', 'held', 'a', 'single', 'public', 'town', 'hall', 'meeting', 'in', 'six', 'years', 'and', 'sells', 'four', 'meetings', 'a', 'year', 'and', 'a', 'retreat', 'on', 'a', 'private', 'island', 'for', 'a', '$', '7500', 'corporate', 'PAC', 'check', '.']",mostlytrue
"['In', '2019', 'Republicans', 'stripped', '$', '40', 'million', 'from', 'the', 'budget', 'for', 'lead', 'pipe', 'replacement', ' ', 'because', 'they', 'thought', 'it', 'helped', 'MKE', 'too', 'much', '.']",mostlytrue
"['Says', 'there', 's', 'up', 'to', '75', 'reduction', 'in', 'opioid', 'dosage', 'for', 'medical', 'cannabis', 'users', '.']",mostlytrue
"['The', 'law', 'governing', 'the', 'transition', 'of', 'presidential', 'power', 'does', 'nt', 'require', 'there', 'to', 'be', 'an', 'absolute', 'winner', '.', 'It', 'says', 'the', 'apparent', 'winner', '.']",mostlytrue
"['If', 'you', 'ca', 'nt', 'get', 'a', 'test', 'through', 'Test', 'Iowa', 'there', 'are', 'multiple', 'other', 'sites', 'your', 'doctor', 'your', 'clinics', 'your', 'pharmacies', 'the', 'stroke', 'detection', 'clinic', 'centers', '.']",mostlytrue
"['Unemployment', 'report', 'shows', 'America', 'is', 'bouncing', 'back', '.']",mostlytrue
"['Every', 'single', 'swingseat', 'House', 'Democrat', 'who', 'endorsed', 'MedicareForAll', 'won', 'reelection', 'or', 'is', 'on', 'track', 'to', 'win', 'reelection', '.', 'Every', '.', 'Single', '.', 'One', '.']",mostlytrue
"['West', 'Virginia', 'is', 'near', 'last', 'in', 'the', 'U.S.', 'rankings', 'of', 'education', 'clean', 'drinking', 'water', 'and', 'child', 'mortality', '.']",mostlytrue
"['Says', 'Illinois', 'has', 'made', 'a', 'nationleading', 'investment', 'in', 'funding', 'for', 'Census', 'outreach', '.']",mostlytrue
"['Mike', 'Parson', 'opposes', 'protections', 'for', 'preexisting', 'conditions', '.']",mostlytrue
"['I', 'am', 'for', 'protecting', 'preexisting', 'conditions', '.', ' ', 'I', 'actually', 'cosponsored', 'legislation', 'to', 'do', 'just', 'that', '.']",mostlytrue
"['Says', 'U.S.', 'Rep.', 'Ann', 'Wagner', 'voted', 'five', 'times', 'against', 'protecting', 'preexisting', 'conditions', '.']",mostlytrue
"['Now', 'with', 'the', 'COVID19', ' ', 'more', 'people', 'are', 'dependent', 'on', 'drugs', 'or', 'alcohol', '.']",mostlytrue
"['An', 'antiBlack', 'Lives', 'Matter', 'flag', 'replaced', 'the', 'American', 'flag', 'behind', 'President', 'Trump', 'during', 'a', 'Waukesha', 'campaign', 'rally', '.']",mostlytrue
"['Upton', 'voted', 'a', 'dozen', 'times', 'to', 'kick', 'thousands', 'of', 'Michigan', 'families', 'off', 'their', 'health', 'insurance', 'and', 'eliminate', 'protections', 'for', 'preexisting', 'conditions']",mostlytrue
"['Says', 'she', 'is', 'ranked', 'one', 'of', 'the', 'most', 'bipartisan', 'senators', 'in', 'the', 'Senate', 'in', 'the', 'last', '25', 'years', '.']",mostlytrue
"['Says', 'Gov.', 'Parsons', 'administration', 'purged', '100000', 'kids', 'from', 'Medicaid', 'rolls', '.']",mostlytrue
"['You', 'can', 'vote', 'in', 'Wisconsin', 'with', 'a', 'photo', 'ID', 'even', 'if', 'that', 'ID', 'is', 'expired', 'or', 'you', 've', 'moved', '.']",mostlytrue
"['Donald', 'Trump', 'and', 'Thom', 'Tillis', 'opposed', 'legislation', 'that', 'would', 'lower', 'the', 'price', 'of', 'insulin', 'and', 'other', 'prescription', 'drugs', '.']",mostlytrue
"['Says', 'David', 'Schweikert', 'took', 'over', '$', '120000', 'from', 'the', 'drug', 'industry', 'and', 'voted', 'against', 'legislation', 'to', 'lower', 'prescription', 'drug', 'prices', '.']",mostlytrue
"['Nancy', 'Mace', 'denies', 'climate', 'change', '.']",mostlytrue
"['Federal', 'law', 'requires', 'people', 'to', 'speak', 'English', 'to', 'be', 'naturalized', 'as', 'American', 'citizens', '.']",mostlytrue
"['Nearly', '800', 'million', 'opioid', 'pills', 'were', 'shipped', 'to', 'WV', 'amounting', 'to', '433', 'pills', 'for', 'every', 'man', 'woman', 'and', 'child', 'in', 'the', 'state', '.']",mostlytrue
"['All', 'the', 'billionaires', 'in', 'America', 'their', 'net', 'worth', 'combined', ' ', 'has', 'increased', 'by', '$', '800', 'billion', 'during', 'the', 'pandemic', '.']",mostlytrue
"['You', 'were', 'going', 'to', 'cut', 'schools', 'when', 'you', 'were', 'going', 'to', 'cut', 'teachers', 'and', 'educators', 'in', 'our', 'schools', '.']",mostlytrue
"['Nick', 'Freitas', 'voted', 'to', 'let', 'businesses', 'discriminate', 'and', 'fire', 'expecting', 'mothers', 'for', 'no', 'other', 'reason', 'but', 'their', 'pregnancy', '.']",mostlytrue
"['If', 'you', 'just', 'count', 'all', 'the', 'deaths', 'in', 'the', 'red', 'states', 'we', 'are', 'number', 'two', 'in', 'the', 'world', 'in', 'deaths', 'just', 'behind', 'Brazil', '.']",mostlytrue
"['There', 's', '100', 'million', 'people', 'that', 'have', 'preexisting', 'conditions', '.']",mostlytrue
"['For', 'example', 'when', 'the', 'COVID19', 'pandemic', 'hit', 'my', 'Administration', 'implemented', 'a', 'program', 'to', 'provide', 'any', 'individual', 'without', 'healthinsurance', 'coverage', 'access', 'to', 'necessary', 'COVID19related', 'testing', 'and', 'treatment', '.']",mostlytrue
"['In', '2017', 'Joe', 'Biden', 'paid', '$', '3742974', 'in', 'federal', 'income', 'taxes', 'and', 'Kamala', 'Harris', 'paid', '$', '516469', 'while', 'Donald', 'Trump', 'paid', '$', '750', '.']",mostlytrue
"['Says', 'Amy', 'Coney', 'Barrett', 'has', 'a', 'written', 'track', 'record', 'disagreeing', 'adamantly', 'with', 'the', 'Supreme', 'Courts', 'decision', 'to', 'uphold', 'the', 'ACA', '.', 'In', 'fact', 'she', 'publicly', 'criticized', 'Chief', 'Justice', 'Roberts', 'opinion', 'upholding', 'the', 'law', 'eight', 'years', 'ago', '.']",mostlytrue
"['James', 'is', 'the', 'only', 'Senate', 'candidate', 'in', 'a', 'battleground', 'state', 'who', 'has', 'refused', 'to', 'take', 'a', 'position', 'on', 'whether', 'the', 'Senate', 'should', 'promptly', 'vote', 'on', 'Trumps', 'Supreme', 'Court', 'nominee']",mostlytrue
"['Says', 'Donald', 'Trump', 'funded', 'a', 'Veterans', 'Day', 'parade', '26', 'years', 'ago', 'in', 'New', 'York', 'City', 'after', 'the', 'city', 'refused', 'to', 'pay', '.']",mostlytrue
"['USPS', 'currently', 'has', 'the', 'most', 'cash', 'on', 'hand', 'in', 'its', 'history', 'approximately', '$', '15', 'billion', '.']",mostlytrue
"['Wisconsin', 'is', 'one', 'of', 'the', 'nine', 'states', 'with', 'the', 'highest', 'rate', 'of', 'infection', 'per', 'capita', '.']",mostlytrue
"['Says', 'Sen.', 'Martha', 'McSally', 'supported', 'a', 'plan', 'to', 'turn', 'Medicare', 'into', 'a', 'voucher', 'program', 'and', 'shift', 'costs', 'onto', 'seniors', 'and', 'even', 'supported', 'raising', 'the', 'retirement', 'age', '.']",mostlytrue
